date,product,state,country,type,route,tons,usd
2001-09-01,soybean_meal,GO,Germany,Export,Sea,7152.6,1291473
2001-09-01,soybean_meal,GO,Italy,Export,Sea,8400,1648668
2001-09-01,soybean_meal,GO,Italy,Export,Sea,14357.8,2853469
2001-09-01,soybean_meal,GO,Netherlands,Export,Sea,31267.04,6238448
2001-09-01,soybean_meal,GO,Netherlands,Export,Sea,40547.6,7310308
2001-09-01,soybean_meal,MG,Netherlands,Export,Sea,10693.6,1921319
2001-09-01,soybean_meal,MG,Thailand,Export,Sea,15745.7,3094233
2001-09-01,soybean_meal,MS,Chile,Export,Sea,3150,563189
2001-09-01,soybean_meal,MS,France,Export,Sea,2745.86,504854
2001-09-01,soybean_meal,MS,Netherlands,Export,Sea,14814.14,2413539
2001-09-01,soybean_meal,MS,South Korea,Export,Sea,3000,527130
2001-09-01,soybean_meal,MT,France,Export,Sea,1000,181660
2001-09-01,soybean_meal,MT,Netherlands,Export,Sea,16000,2637273
2001-09-01,soybean_meal,MT,Netherlands,Export,Sea,21647.404,4128605
2001-09-01,soybean_meal,MT,Netherlands,Export,Sea,44208.4,7645945
2001-09-01,soybean_meal,MT,North Korea,Export,Sea,5000,922290
2001-09-01,soybean_meal,MT,Thailand,Export,Sea,16727.04,3383378
2001-09-01,soybean_meal,PR,Chile,Export,Sea,17750,3401207
2001-09-01,soybean_meal,PR,France,Export,Sea,155339.775,27783570
2001-09-01,soybean_meal,PR,Italy,Export,Sea,42922.34,8424200
2001-09-01,soybean_meal,PR,Netherlands,Export,Sea,51162.697,9547405
2001-09-01,soybean_meal,PR,North Korea,Export,Sea,4000,712000
2001-09-01,soybean_meal,PR,Paraguay,Import,Ground,250,43750
2001-09-01,soybean_meal,RS,Bulgaria,Export,Sea,343.586,59461
"2001-09-01,soybean_meal,RS,""Canary, Islands"",Export,Sea,8931.706,1535450"
2001-09-01,soybean_meal,RS,France,Export,Sea,18085.5,3219219
2001-09-01,soybean_meal,RS,Italy,Export,Sea,17386.71,3368639
2001-09-01,soybean_meal,RS,Mexico,Export,Sea,57,53542
2001-09-01,soybean_meal,RS,Netherlands,Export,Sea,7875,1324339
2001-09-01,soybean_meal,RS,North Korea,Export,Sea,27015.212,4768600
2001-09-01,soybean_meal,RS,Portugal,Export,Sea,8100.042,1388347
2001-09-01,soybean_meal,RS,South Korea,Export,Sea,107831.657,18979711
2001-09-01,soybean_meal,RS,Spain,Export,Sea,52058.563,8597951
2001-09-01,soybean_meal,RS,Taiwan,Export,Sea,9.75,4062
2001-09-01,soybean_meal,RS,Thailand,Export,Sea,16480.526,2916727
2001-09-01,soybean_meal,SC,Netherlands,Export,Sea,7500,1194600
2001-09-01,soybean_meal,SC,Paraguay,Import,Ground,11878,1989519
2001-09-01,soybean_meal,SP,Belgium,Export,Sea,3955.546,739054
2001-09-01,soybean_meal,SP,Bulgaria,Export,Sea,1200,212400
2001-09-01,soybean_meal,SP,France,Export,Sea,8000,1427880
2001-09-01,soybean_meal,SP,Netherlands,Export,Sea,13749.142,2511054
2001-09-01,soybean_meal,SP,Netherlands,Export,Sea,14192.172,2376130
2001-09-01,soybean_meal,SP,Romania,Export,Sea,800,141600
2001-09-01,soybean_meal,SP,Saudi Arabia,Export,Sea,25300,4654441
2001-09-01,soybean_meal,SP,South Korea,Export,Sea,3000,555295
2001-09-01,soybean_meal,SP,United Kingdom,Export,Sea,6393.563,1178725
2001-09-01,soybean_oil,ES,Portugal,Import,Sea,6.412,7636
2001-09-01,soybean_oil,MG,Egypt,Export,Sea,1307.084,468953
2001-09-01,soybean_oil,MS,Bolivia,Export,Other,191.182,110145
2001-09-01,soybean_oil,MT,Bolivia,Export,Other,242.904,148168
2001-09-01,soybean_oil,MT,Egypt,Export,Sea,971.38,330434
2001-09-01,soybean_oil,MT,Iran,Export,Sea,17610,5090908
2001-09-01,soybean_oil,MT,Malaysia,Export,Sea,500,160605
2001-09-01,soybean_oil,PR,Angola,Export,Sea,11.594,6276
2001-09-01,soybean_oil,PR,Cuba,Export,Sea,3540,1380600
2001-09-01,soybean_oil,PR,Egypt,Export,Sea,3779.432,1338143
2001-09-01,soybean_oil,PR,Egypt,Export,Sea,14000,4009320
2001-09-01,soybean_oil,PR,Haiti,Export,Sea,4250,1633500
2001-09-01,soybean_oil,PR,India,Export,Sea,1500,577500
2001-09-01,soybean_oil,PR,India,Export,Sea,19600,6526783
2001-09-01,soybean_oil,PR,Iran,Export,Sea,6900,2534589
2001-09-01,soybean_oil,PR,Iran,Export,Sea,10000,3198850
2001-09-01,soybean_oil,PR,Lebanon,Export,Sea,500,185000
2001-09-01,soybean_oil,PR,Malaysia,Export,Sea,2500,794575
2001-09-01,soybean_oil,PR,Morocco,Export,Sea,6500,2228015
2001-09-01,soybean_oil,PR,Paraguay,Export,Ground,73.074,45916
2001-09-01,soybean_oil,PR,Paraguay,Export,Other,463.139,276686
2001-09-01,soybean_oil,PR,Paraguay,Import,Ground,250,77950
2001-09-01,soybean_oil,PR,South Africa,Export,Sea,300,117000
2001-09-01,soybean_oil,RS,Bangladesh,Export,Sea,9000,2960817
2001-09-01,soybean_oil,RS,Cyprus,Export,Sea,2000,760000
2001-09-01,soybean_oil,RS,India,Export,Sea,6900,1972213
2001-09-01,soybean_oil,RS,Iran,Export,Sea,9000,3121120
2001-09-01,soybean_oil,RS,North Korea,Export,Sea,3000,1008900
2001-09-01,soybean_oil,RS,South Korea,Export,Sea,7500,2214953
2001-09-01,soybean_oil,RS,Tunisia,Export,Sea,1067,347998
2001-09-01,soybean_oil,SC,Egypt,Export,Sea,468.618,159410
2001-09-01,soybean_oil,SC,Iran,Export,Sea,7890,2155992
2001-09-01,soybean_oil,SP,Angola,Export,Sea,11.594,6255
2001-09-01,soybean_oil,SP,Egypt,Export,Sea,2262.152,852825
2001-09-01,soybean_oil,SP,Haiti,Export,Sea,99.144,57041
2001-09-01,soybean_oil,SP,Lebanon,Export,Sea,18.989,11326
2001-09-01,soybean_oil,SP,Morocco,Export,Sea,282.983,96076
2001-09-01,soybean_oil,SP,Paraguay,Export,Ground,63.469,39146
2001-09-01,soybean_oil,SP,Paraguay,Export,Other,26.328,16539
2001-09-01,soybean_oil,SP,Paraguay,Import,Ground,500,167500
2001-09-01,soybean_oil,SP,Peru,Export,River,347.97,219660
2001-09-01,soybean_oil,SP,Peru,Export,Sea,124.275,71450
2001-09-01,soybeans,GO,France,Export,Sea,1500,251610
2001-09-01,soybeans,GO,Germany,Export,Sea,15145.3,2985744
2001-09-01,soybeans,GO,Germany,Export,Sea,24169.488,4649555
2001-09-01,soybeans,GO,Japan,Export,Sea,10000,1998900
2001-09-01,soybeans,GO,Netherlands,Export,Sea,31853.3,6537391
2001-09-01,soybeans,GO,United Kingdom,Export,Sea,10671,2098593
2001-09-01,soybeans,MA,Croatia,Export,Sea,20850,3803422
2001-09-01,soybeans,MA,Netherlands,Export,Sea,19500,3557157
2001-09-01,soybeans,MG,Belize,Export,Sea,120,82316
2001-09-01,soybeans,MG,France,Export,Sea,1000,186020
2001-09-01,soybeans,MG,Netherlands,Export,Sea,32500,6163560
2001-09-01,soybeans,MG,Netherlands,Export,Sea,41729.8,8384183
2001-09-01,soybeans,MG,United Kingdom,Export,Sea,6942,1372364
2001-09-01,soybeans,MS,China,Export,Sea,10751.83,1931774
2001-09-01,soybeans,MS,France,Export,Sea,8000,1492194
2001-09-01,soybeans,MS,Germany,Export,Sea,2000,356780
2001-09-01,soybeans,MS,Spain,Export,Sea,3000,511744
2001-09-01,soybeans,MS,United Kingdom,Export,Sea,3247.346,608553
2001-09-01,soybeans,MT,Belgium,Export,Sea,34475.673,6845520
2001-09-01,soybeans,MT,Bolivia,Export,Ground,2442.81,420945
2001-09-01,soybeans,MT,Bolivia,Export,River,1591.24,266246
2001-09-01,soybeans,MT,China,Export,Sea,25000,4382700
2001-09-01,soybeans,MT,France,Export,Sea,23995.262,4262477
2001-09-01,soybeans,MT,Germany,Export,Sea,4045.144,678194
2001-09-01,soybeans,MT,Germany,Export,Sea,14643.662,2691925
2001-09-01,soybeans,MT,Netherlands,Export,Sea,1575,273578
2001-09-01,soybeans,MT,Netherlands,Export,Sea,30000,5176650
2001-09-01,soybeans,MT,Netherlands,Export,Sea,32540.329,6293409
2001-09-01,soybeans,MT,Netherlands,Export,Sea,79325.126,13873364
2001-09-01,soybeans,MT,Norway,Export,Sea,31410,5370394
2001-09-01,soybeans,MT,Portugal,Export,Sea,29004.738,5189463
2001-09-01,soybeans,MT,Spain,Export,Sea,53000,9928178
2001-09-01,soybeans,MT,United Kingdom,Export,Sea,40058.956,7693893
2001-09-01,soybeans,PR,Belgium,Export,Sea,63,29295
2001-09-01,soybeans,PR,China,Export,Sea,51386.291,8831145
2001-09-01,soybeans,PR,Croatia,Export,Sea,425.59,73499
2001-09-01,soybeans,PR,France,Export,Sea,16702.585,3083363
2001-09-01,soybeans,PR,Germany,Export,Sea,25557.86,4687160
2001-09-01,soybeans,PR,Iran,Export,Sea,25560.433,4406385
2001-09-01,soybeans,PR,Italy,Export,Sea,5000,990030
2001-09-01,soybeans,PR,Japan,Export,Sea,236.25,83454
2001-09-01,soybeans,PR,Netherlands,Export,Sea,49000,9039319
2001-09-01,soybeans,PR,Paraguay,Import,Ground,400,68664
2001-09-01,soybeans,PR,Paraguay,Import,Ground,14000,2374000
2001-09-01,soybeans,PR,Paraguay,Import,Ground,23350,4038390
2001-09-01,soybeans,PR,Portugal,Export,Sea,21195.262,3778072
2001-09-01,soybeans,PR,Spain,Export,Sea,39513.498,7304480
2001-09-01,soybeans,RS,China,Export,Sea,137175.882,25547395
2001-09-01,soybeans,RS,Iran,Export,Sea,119572.766,21581522
2001-09-01,soybeans,RS,Italy,Export,Sea,17197.445,3263491
2001-09-01,soybeans,RS,Netherlands,Export,Sea,17450,3350102
2001-09-01,soybeans,RS,Netherlands,Export,Sea,24063,4564650
2001-09-01,soybeans,RS,Spain,Export,Sea,101524.037,19555958
2001-09-01,soybeans,SC,Paraguay,Import,Ground,7128,1217796
2001-09-01,soybeans,SP,Cuba,Export,Sea,13500,2659500
2001-09-01,soybeans,SP,France,Export,Sea,121.44,40153
2001-09-01,soybeans,SP,Germany,Export,Sea,40000,7731200
2001-09-01,soybeans,SP,Japan,Export,Sea,16249.56,3158895
2001-09-01,soybeans,SP,Netherlands,Export,Sea,11000,2105840
2001-09-01,sugar,GO,Yemen,Export,Sea,3000,613500
2001-09-01,sugar,MS,Bolivia,Export,Other,229.79,54448
2001-09-01,sugar,MT,Bolivia,Export,Ground,18,5589
2001-09-01,sugar,MT,Bolivia,Export,Other,341.27,90779
2001-09-01,sugar,MT,Peru,Export,River,1240,310873
2001-09-01,sugar,MT,Somalia,Export,Sea,14000,2774865
2001-09-01,sugar,PR,Yemen,Export,Sea,4000,890960
2001-09-01,sugar,RJ,Germany,Import,Sea,0.631,2654
2001-09-01,sugar,RJ,United States,Export,Sea,0.4,167
2001-09-01,sugar,RN,Haiti,Export,Sea,6000,1350000
2001-09-01,sugar,SC,Jordan,Export,Sea,107.5,27950
2001-09-01,sugar,SP,Algeria,Export,Sea,6500,1504750
2001-09-01,sugar,SP,Angola,Export,Sea,9,2432
2001-09-01,sugar,SP,Angola,Export,Sea,7000,1571500
2001-09-01,sugar,SP,Bangladesh,Export,Sea,2000,430000
2001-09-01,sugar,SP,Benin,Export,Sea,2000,426000
2001-09-01,sugar,SP,Bulgaria,Export,Sea,25000,4723150
2001-09-01,sugar,SP,Canada,Export,Sea,83,36533
2001-09-01,sugar,SP,Cape Verde,Export,Sea,3350,697135
2001-09-01,sugar,SP,Chile,Export,Sea,1080,235554
2001-09-01,sugar,SP,China,Export,Sea,120,28672
2001-09-01,sugar,SP,Cote D'Ivore,Export,Sea,2000,402000
2001-09-01,sugar,SP,Cote D'Ivore,Export,Sea,7000,1459000
2001-09-01,sugar,SP,Dominican Republic,Export,Sea,15700,4046929
2001-09-01,sugar,SP,Egypt,Export,Sea,39200,8534495
2001-09-01,sugar,SP,Gambia,Export,Sea,6800,1418183
2001-09-01,sugar,SP,Germany,Export,Sea,69,28053
2001-09-01,sugar,SP,Ghana,Export,Sea,7000,1638000
2001-09-01,sugar,SP,Greece,Export,Sea,522,111930
2001-09-01,sugar,SP,Indonesia,Export,Sea,14250,2817795
2001-09-01,sugar,SP,Italy,Export,Sea,48,10740
2001-09-01,sugar,SP,Jamaica,Export,Sea,168,38640
2001-09-01,sugar,SP,Japan,Export,Sea,40,21700
2001-09-01,sugar,SP,Jordan,Export,Sea,12000,2535054
2001-09-01,sugar,SP,Liberia,Export,Sea,2000,415300
2001-09-01,sugar,SP,Netherlands,Export,Sea,246,94702
2001-09-01,sugar,SP,Nigeria,Export,Sea,37000,7609310
2001-09-01,sugar,SP,Nigeria,Export,Sea,59500,12616300
2001-09-01,sugar,SP,North Korea,Export,Sea,120,29400
2001-09-01,sugar,SP,Romania,Export,Sea,15000,2947650
2001-09-01,sugar,SP,Saudi Arabia,Export,Sea,26250,5197250
2001-09-01,sugar,SP,Spain,Export,Sea,444,101958
2001-09-01,sugar,SP,Sri Lanka,Export,Sea,28000,6082700
2001-09-01,sugar,SP,Sudan,Export,Sea,12000,2544000
2001-09-01,sugar,SP,Switzerland,Export,Sea,360,136800
2001-09-01,sugar,SP,Syria,Export,Sea,14000,3031000
2001-09-01,sugar,SP,Tunisia,Export,Sea,37150,8870500
2001-09-01,sugar,SP,United Arab Emirates,Export,Sea,114874.774,22473463
2001-09-01,sugar,SP,United Kingdom,Export,Sea,19.5,7410
2001-09-01,sugar,SP,United States,Export,Sea,315,86627
2001-09-01,sugar,SP,United States,Import,Air,0,3
2001-09-01,sugar,SP,United States,Import,Air,0.001,143
2001-09-01,sugar,SP,Uruguay,Export,Ground,405,88922
2001-09-01,sugar,SP,Uruguay,Export,Ground,1742,385367
2001-09-01,sugar,SP,Virgin Islands (UK),Export,Sea,2650,547490
2001-09-01,sugar,SP,Yemen,Export,Sea,21000,4517575
2001-09-01,sugar,SP,Yemen,Export,Sea,26400,5765799
2001-10-01,corn,BA,Argentina,Import,Sea,49.027,16750
2001-10-01,corn,CE,Argentina,Import,Sea,807.96,230572
2001-10-01,corn,GO,Argentina,Import,Ground,8,45600
2001-10-01,corn,GO,Argentina,Import,Ground,177.2,53209
2001-10-01,corn,MS,South Korea,Export,Sea,55125,4685625
2001-10-01,corn,PE,Argentina,Import,Ground,27.65,5641
2001-10-01,corn,PE,Argentina,Import,Sea,46,13279
2001-10-01,corn,PR,Argentina,Import,Ground,1548.778,444413
2001-10-01,corn,PR,Bolivia,Export,Ground,19.114,28951
2001-10-01,corn,PR,Iran,Export,Sea,80466.448,6842124
2001-10-01,corn,PR,Israel,Export,Sea,13818.18,1283211
2001-10-01,corn,PR,Japan,Export,Sea,21537.184,1839779
2001-10-01,corn,PR,Japan,Export,Sea,33000,3069000
2001-10-01,corn,PR,Morocco,Export,Sea,369.678,34750
2001-10-01,corn,PR,Netherlands,Export,Sea,8890.01,832804
2001-10-01,corn,PR,North Korea,Export,Sea,5250,477750
2001-10-01,corn,PR,Norway,Export,Sea,31500,2709000
2001-10-01,corn,PR,Paraguay,Export,Ground,0.6,296
2001-10-01,corn,PR,Paraguay,Import,Ground,3027.16,211901
2001-10-01,corn,PR,Paraguay,Import,Ground,5286.862,323676
2001-10-01,corn,PR,Peru,Export,Sea,46,89465
2001-10-01,corn,PR,South Korea,Export,Sea,115671.36,10236687
2001-10-01,corn,PR,Spain,Export,Sea,1050,94500
2001-10-01,corn,RJ,Argentina,Import,Ground,81,23085
2001-10-01,corn,RJ,Argentina,Import,Sea,46,14145
2001-10-01,corn,RS,Argentina,Import,Ground,59,13570
2001-10-01,corn,RS,Argentina,Import,Ground,134.867,39767
2001-10-01,corn,RS,Iran,Export,Sea,56030,4927490
2001-10-01,corn,RS,Spain,Export,Sea,44000,3960651
2001-10-01,corn,RS,Switzerland,Export,Sea,28529.389,2436006
2001-10-01,corn,SC,Japan,Export,Sea,27475,2376588
2001-10-01,corn,SC,Paraguay,Import,Ground,3000,182500
2001-10-01,corn,SC,Paraguay,Import,Ground,16515.25,940854
2001-10-01,corn,SC,South Korea,Export,Sea,20208,1847820
2001-10-01,corn,SP,Argentina,Export,Ground,7.1,12607
2001-10-01,corn,SP,Argentina,Export,Ground,48.494,48317
2001-10-01,corn,SP,Argentina,Import,Ground,14.016,42049
2001-10-01,corn,SP,Argentina,Import,Ground,1055.53,263143
2001-10-01,corn,SP,Paraguay,Export,Ground,19.536,18511
2001-10-01,corn,SP,Uruguay,Export,Ground,70.3,4650
2001-10-01,soybean_meal,BA,Netherlands,Export,Sea,31001,5343752
2001-10-01,soybean_meal,BA,United Kingdom,Export,Sea,35008,5918267
2001-10-01,soybean_meal,GO,Belgium,Export,Sea,5727.352,1074332
2001-10-01,soybean_meal,GO,Netherlands,Export,Sea,12091.248,2185735
2001-10-01,soybean_meal,GO,Netherlands,Export,Sea,30853.1,5816305
2001-10-01,soybean_meal,MG,France,Export,Sea,188.04,35547
2001-10-01,soybean_meal,MG,Netherlands,Export,Sea,10251.8,2017144
2001-10-01,soybean_meal,MS,France,Export,Sea,3789.494,696120
2001-10-01,soybean_meal,MS,France,Export,Sea,7267,1373754
2001-10-01,soybean_meal,MS,Germany,Export,Sea,20000,3862001
2001-10-01,soybean_meal,MS,Netherlands,Export,Sea,11139.588,2026068
2001-10-01,soybean_meal,MS,Netherlands,Export,Sea,16552.513,2787533
2001-10-01,soybean_meal,MS,United Kingdom,Export,Sea,3319.066,640978
2001-10-01,soybean_meal,MT,Belgium,Export,Sea,13000,2459530
2001-10-01,soybean_meal,MT,France,Export,Sea,16514.884,3032635
2001-10-01,soybean_meal,MT,Germany,Export,Sea,1861.48,294244
2001-10-01,soybean_meal,MT,Netherlands,Export,Sea,4492.955,826268
2001-10-01,soybean_meal,MT,Netherlands,Export,Sea,45774.6,8332020
2001-10-01,soybean_meal,MT,Netherlands,Export,Sea,59610.2,11667553
2001-10-01,soybean_meal,MT,United Kingdom,Export,Sea,7091.992,1369606
2001-10-01,soybean_meal,PR,Belgium,Export,Sea,100,41000
2001-10-01,soybean_meal,PR,France,Export,Sea,13699.265,2589709
2001-10-01,soybean_meal,PR,France,Export,Sea,234940.501,42884564
2001-10-01,soybean_meal,PR,Germany,Export,Sea,32671.472,6043341
2001-10-01,soybean_meal,PR,Greece,Export,Sea,6500,1358500
2001-10-01,soybean_meal,PR,Italy,Export,Sea,30063.205,5945559
2001-10-01,soybean_meal,PR,Japan,Export,Sea,20759.569,3870213
2001-10-01,soybean_meal,PR,Netherlands,Export,Sea,92376.939,16715049
2001-10-01,soybean_meal,PR,North Korea,Export,Sea,962.86,168221
2001-10-01,soybean_meal,PR,Paraguay,Import,Ground,790,126910
2001-10-01,soybean_meal,PR,Philippines,Export,Sea,7405.057,1464971
2001-10-01,soybean_meal,PR,South Korea,Export,Sea,9000,1645320
2001-10-01,soybean_meal,PR,Spain,Export,Sea,1600,266832
2001-10-01,soybean_meal,PR,Thailand,Export,Sea,16500,3377866
2001-10-01,soybean_meal,PR,United Kingdom,Export,Sea,40366.92,7976983
2001-10-01,soybean_meal,RS,Canada,Export,Sea,0.08,10
2001-10-01,soybean_meal,RS,Colombia,Export,Air,0.35,350
2001-10-01,soybean_meal,RS,France,Export,Sea,26864.09,4858479
2001-10-01,soybean_meal,RS,Germany,Export,Sea,16550.685,2846047
2001-10-01,soybean_meal,RS,Hungary,Export,Sea,20120.658,3809785
2001-10-01,soybean_meal,RS,Italy,Export,Sea,22694.196,4010535
2001-10-01,soybean_meal,RS,Malaysia,Export,Sea,4,1722
2001-10-01,soybean_meal,RS,Mexico,Export,Sea,40,33298
2001-10-01,soybean_meal,RS,Poland,Export,Sea,15000,2638050
2001-10-01,soybean_meal,RS,Romania,Export,Sea,25423.776,4585501
2001-10-01,soybean_meal,RS,Slovenia,Export,Sea,7146.182,1411585
2001-10-01,soybean_meal,RS,South Korea,Export,Sea,28964.84,5183663
2001-10-01,soybean_meal,RS,Spain,Export,Sea,32082.18,5540420
2001-10-01,soybean_meal,RS,Thailand,Export,Sea,32375.488,5605296
2001-10-01,soybean_meal,RS,Uruguay,Export,Ground,90,17100
2001-10-01,soybean_meal,SC,Paraguay,Import,Ground,31402.48,5157435
2001-10-01,soybean_meal,SP,Belgium,Export,Sea,16424.83,3006000
2001-10-01,soybean_meal,SP,France,Export,Sea,15957.828,2702073
2001-10-01,soybean_meal,SP,Germany,Export,Sea,19350,3539336
2001-10-01,soybean_meal,SP,Netherlands,Export,Sea,17345.678,2868371
2001-10-01,soybean_meal,SP,Spain,Export,Sea,5594,1046344
2001-10-01,soybean_oil,BA,Morocco,Export,Sea,5684.22,1942355
2001-10-01,soybean_oil,MG,Bolivia,Export,Other,7.2,3780
2001-10-01,soybean_oil,MG,India,Export,Sea,1500,544650
2001-10-01,soybean_oil,MS,Bolivia,Export,Ground,24.855,13830
2001-10-01,soybean_oil,MS,Bolivia,Export,Other,249.07,148904
2001-10-01,soybean_oil,MS,Malaysia,Export,Sea,404.75,142326
2001-10-01,soybean_oil,MT,Bangladesh,Export,Sea,4000,1342620
2001-10-01,soybean_oil,MT,Bolivia,Export,Other,222.396,133771
2001-10-01,soybean_oil,MT,Egypt,Export,Sea,2000,628320
2001-10-01,soybean_oil,MT,Hong Kong,Export,Sea,3000,1086660
2001-10-01,soybean_oil,MT,India,Export,Sea,7300,2421924
2001-10-01,soybean_oil,MT,Iran,Export,Sea,18450,5426360
2001-10-01,soybean_oil,MT,Malaysia,Export,Sea,995.25,334292
2001-10-01,soybean_oil,MT,Morocco,Export,Sea,1500,459000
2001-10-01,soybean_oil,MT,South Africa,Export,Sea,2000,715620
2001-10-01,soybean_oil,MT,South Africa,Export,Sea,3450,1137845
2001-10-01,soybean_oil,MT,United Arab Emirates,Export,Sea,1000,347230
2001-10-01,soybean_oil,PE,Argentina,Import,Sea,6000,2250579
2001-10-01,soybean_oil,PR,Australia,Export,Sea,700,247800
2001-10-01,soybean_oil,PR,Bangladesh,Export,Sea,4600,1607995
2001-10-01,soybean_oil,PR,Egypt,Export,Sea,5461.334,1830507
2001-10-01,soybean_oil,PR,Haiti,Export,Sea,1500,527985
2001-10-01,soybean_oil,PR,Hong Kong,Export,Sea,12198,4152737
2001-10-01,soybean_oil,PR,India,Export,Sea,12200,4096750
2001-10-01,soybean_oil,PR,Iran,Export,Sea,5500,1737580
2001-10-01,soybean_oil,PR,Iran,Export,Sea,5550,1926921
2001-10-01,soybean_oil,PR,Lebanon,Export,Sea,2500,817760
2001-10-01,soybean_oil,PR,Malaysia,Export,Sea,3500,1114400
2001-10-01,soybean_oil,PR,New Zealand,Export,Sea,3000,1062000
2001-10-01,soybean_oil,PR,Paraguay,Export,Ground,201.657,118015
2001-10-01,soybean_oil,PR,Paraguay,Export,Other,206.383,113869
2001-10-01,soybean_oil,PR,Paraguay,Import,Ground,4000,1144200
2001-10-01,soybean_oil,PR,South Africa,Export,Sea,1000,363540
2001-10-01,soybean_oil,PR,United Arab Emirates,Export,Sea,2500,835000
2001-10-01,soybean_oil,PR,United Arab Emirates,Export,Sea,3000,992700
2001-10-01,soybean_oil,PR,United Kingdom,Export,Sea,25.2,32508
2001-10-01,soybean_oil,RS,Bangladesh,Export,Sea,4500,1555690
2001-10-01,soybean_oil,RS,India,Export,Sea,2380,849000
2001-10-01,soybean_oil,RS,Iran,Export,Sea,8500,2755010
2001-10-01,soybean_oil,SC,Angola,Export,Sea,79.039,80613
2001-10-01,soybean_oil,SP,Guyana,Export,Sea,49.71,27420
2001-10-01,soybean_oil,SP,India,Export,Sea,1000,329486
2001-10-01,soybean_oil,SP,Morocco,Export,Sea,1065.58,361775
2001-10-01,soybean_oil,SP,Panama,Export,Sea,22.371,12894
2001-10-01,soybean_oil,SP,Paraguay,Export,Ground,0.166,89
2001-10-01,soybean_oil,SP,Paraguay,Export,Ground,44.379,26193
2001-10-01,soybean_oil,SP,Paraguay,Export,Other,0.083,37
2001-10-01,soybean_oil,SP,Paraguay,Export,Other,24.169,14886
2001-10-01,soybean_oil,SP,Paraguay,Import,Ground,750,235750
2001-10-01,soybean_oil,SP,Peru,Export,Sea,469.761,261382
2001-10-01,soybeans,DF,Netherlands,Export,Sea,12036.4,2255621
2001-10-01,soybeans,GO,France,Export,Sea,4712.74,955037
2001-10-01,soybeans,GO,Germany,Export,Sea,158.679,29329
2001-10-01,soybeans,GO,Netherlands,Export,Sea,517,100638
2001-10-01,soybeans,GO,Netherlands,Export,Sea,7418.6,1462503
2001-10-01,soybeans,GO,Portugal,Export,Sea,393.414,73183
2001-10-01,soybeans,MG,Germany,Export,Sea,31910.353,5980000
2001-10-01,soybeans,MG,Netherlands,Export,Sea,754,148155
2001-10-01,soybeans,MG,Portugal,Export,Sea,306.586,57031
2001-10-01,soybeans,MG,United Kingdom,Export,Sea,2868,517004
2001-10-01,soybeans,MS,Germany,Export,Sea,6248.17,1186650
2001-10-01,soybeans,MS,Germany,Export,Sea,6701.337,1255831
2001-10-01,soybeans,MS,Netherlands,Export,Sea,16806.543,3236100
2001-10-01,soybeans,MS,Paraguay,Import,Ground,5300,798503
2001-10-01,soybeans,MT,Belgium,Export,Sea,27282.146,5302008
2001-10-01,soybeans,MT,Bolivia,Export,River,11074.616,1888766
2001-10-01,soybeans,MT,China,Export,Sea,27622.086,5191436
2001-10-01,soybeans,MT,France,Export,Sea,27000,5095000
2001-10-01,soybeans,MT,Germany,Export,Sea,8332.77,1584150
2001-10-01,soybeans,MT,Germany,Export,Sea,42183.23,7829314
2001-10-01,soybeans,MT,Netherlands,Export,Sea,145.874,29065
2001-10-01,soybeans,MT,Netherlands,Export,Sea,58119.34,11444195
2001-10-01,soybeans,MT,Netherlands,Export,Sea,109199.326,21382157
2001-10-01,soybeans,MT,Norway,Export,Sea,29210,5023308
2001-10-01,soybeans,MT,Portugal,Export,Sea,12000,2291640
2001-10-01,soybeans,MT,United Kingdom,Export,Sea,46308.687,8963364
2001-10-01,soybeans,PR,China,Export,Sea,14755.866,2747180
2001-10-01,soybeans,PR,France,Export,Sea,7000,1297780
2001-10-01,soybeans,PR,Germany,Export,Sea,21,9765
2001-10-01,soybeans,PR,Germany,Export,Sea,74982.031,12961653
2001-10-01,soybeans,PR,Iran,Export,Sea,29343.689,5589119
2001-10-01,soybeans,PR,Italy,Export,Sea,11436.635,2216584
2001-10-01,soybeans,PR,Japan,Export,Sea,43.5,8570
2001-10-01,soybeans,PR,Netherlands,Export,Sea,8534.176,1583635
2001-10-01,soybeans,PR,Paraguay,Export,Ground,507.04,147042
2001-10-01,soybeans,PR,Paraguay,Export,Ground,2316.75,692755
2001-10-01,soybeans,PR,Paraguay,Import,Ground,3500,585165
2001-10-01,soybeans,PR,Paraguay,Import,Ground,8000,1362000
2001-10-01,soybeans,PR,Paraguay,Import,Ground,85512.74,14338881
2001-10-01,soybeans,PR,Portugal,Export,Sea,30343.318,5914823
2001-10-01,soybeans,PR,Portugal,Export,Sea,56483.945,10546727
2001-10-01,soybeans,PR,Spain,Export,Sea,9000,1565470
2001-10-01,soybeans,PR,United States,Export,Sea,158.4,39600
2001-10-01,soybeans,PR,Venezuela,Export,Sea,2136.291,361570
2001-10-01,soybeans,RS,China,Export,Sea,19451.011,3476888
2001-10-01,soybeans,RS,France,Export,Sea,0.091,22760
2001-10-01,soybeans,RS,Paraguay,Export,Ground,3292.1,1027345
2001-10-01,soybeans,RS,Spain,Export,Sea,2000,377470
2001-10-01,soybeans,SC,Paraguay,Export,Ground,1016.3,262732
2001-10-01,soybeans,SC,Paraguay,Import,Ground,27108.15,4668630
2001-10-01,soybeans,SP,Japan,Export,Sea,42000,8064000
